SiteUnit,Species,MeanCov,Constancy,nPlots
IDF dm 1 /111,CORNSER,24.0714285714286,85.7142857142857,7
ICH xw  a/103,PSEUMEN1,3.45454545454545,18.1818181818182,11
ICH wk 1 /104,PYROCHL,0.0222222222222222,4.44444444444444,45
ICH dm   /101,TSUGHET,27.8,100,10
IDF xh 2 /104,TARAOFF,0.7,60,5
IDF dk 4 /09,TOMENIT,0.0875,25,8
ESSFwh 2 /110,RHODALB,6.01578947368421,52.6315789473684,19
MS  dm 2 /111,CALACAN,0.0535714285714286,7.14285714285714,28
ESSFwh 2 /110,PICEENG,14.4368421052632,94.7368421052632,19
SBS dk   /07,BRACHYT,0.75,75,4
MS  dm 1 /111,ABIELAS,11.8684210526316,89.4736842105263,19
BG  xh 1 /110,ARTETRI,1.33333333333333,66.6666666666667,3
ICH dk   /03,ABIELAS,7.75,100,2
BG  xh 3 /111,SYNTRUR,3,50,4
ESSFmh   /110,RUBUPAR,0.904761904761905,42.8571428571429,21
ICH mc 2 /01,NEOOFLO,0.0169934640522876,1.96078431372549,153
BWBSmw   /102,CHAMANG,0.333333333333333,66.6666666666667,3
SBS mw   /09,GEUMMAC,1.0602,100,5
IDF dk 1 /105,DICRPOL,0.35,30,10
SBS wk 1 /01,PSEUMEN,0.104166666666667,6.25,48
ICH mc 2 /09,DRYOEXP,4,50,4
SBS wk 3 /07,CINNLAT,0.025,25,8
BG  xh 1 /110,VERBTHA,0.333333333333333,66.6666666666667,3
ESSFdkw  /102,ANEMMUL,0.166666666666667,25,12
BWBSmw   /112,CORNCAN,0.8,40,15
CWH mm 2 /02,PINUMON,1.44,80,5
CWH mm 2 /02,GOODOBL,0.12,40,5
CWH mm 2 /02,VACCALA,4.4,60,5
CWH mm 2 /02,VACCPAR,1.1,60,5
CWH mm 2 /02,LINNBOR,1.1202,80,5
CWH mm 2 /02,VACCMEM,1.6,60,5
BG  xw 2 /114,BETUOCC,1.57142857142857,28.5714285714286,7
CWH mm 2 /02,HYLOSPL,13.6,60,5
CWH mm 2 /02,RHYTROB,14.6,80,5
CWH mm 2 /02,PSEUMEN,5.2,80,5
CWH mm 2 /02,GAULSHA,7,60,5
CWH mm 2 /02,TSUGHET,12.2,100,5
MS  dk   /110,CAMPROT,0.0441176470588235,8.82352941176471,34
SBS dw 3 /06,ARALNUD,0.44,40,5
ICH xw   /111,PRUNVUL,0.1001,20,10
ESSFwc 4 /110,PARMAMB,0.315789473684211,10.5263157894737,19
IDF dk 1 /105,VACCSCO,19.6,100,10
ICH mw 3 /07,VIOLORB,0.153846153846154,23.0769230769231,13
BWBSmw   /112,DELPGLA,0.666666666666667,20,15
BWBSwk 2 /101,GOODREP,0.0647058823529412,11.7647058823529,17
ICH mw 2 /111.1,RHYTTRI,0.244,12,25
IDF dk 1 /102,HEUCCYL,0.616666666666667,100,6
SBS mk 1 /09,RIBEOXY,0.333333333333333,22.2222222222222,9
ESSFwc 4 /101,PLATGLA,0.162162162162162,5.40540540540541,37
ESSFxc 2 /102,ARNILAT,0.8,40,5
ICH mw 2 /112,PAXIMYR,0.375,50,4
ICH mm   /05,RUBUPED,3.15,100,4
SBS mh   /01,ACERGLA,1.95384615384615,69.2307692307692,13
ESSFwm 2 /101,ERYTGRA,0.0171666666666667,12.5,24
MS  xv   /06,POLYCOM,0.142857142857143,7.14285714285714,28
ICH mc 2 /02,MELALIN,4,66.6666666666667,3
ESSFdk 2 /104,RHYTROB,0.279310344827586,13.7931034482759,29
ESSFwm 2 /103,CLINUNI,0.257142857142857,28.5714285714286,14
MS  dm 1 /111,BRACLEI,1.02631578947368,21.0526315789474,19
PP  xh 2 /101,CREPIS,0.192307692307692,15.3846153846154,13
MS  dc 2 /01,PELTAPH,0.91,50,10
ESSFwc 4 /112,CHAMANG,0.1,33.3333333333333,6
SBS wk 2 /01,PYROCHL,0.0212121212121212,12.1212121212121,33
SBS mk 2 /01,CORNCAN,16.3315789473684,100,19
ICH mw 5 /110,STREAMP,0.187142857142857,71.4285714285714,7
ESSFwm 3 /105,LONIINV,0.0846153846153846,15.3846153846154,13
ESSFwk 2 /01,MERTPAN,0.0814814814814815,11.1111111111111,27
ESSFmw   /04,PSEUMEN,0.309090909090909,18.1818181818182,11
SBS mk 1 /08,BROMVUL,0.12,40,5
CWH xm 2 /112,VIOLSEM,0.105357142857143,8.92857142857143,56
CWH xm 2 /112,POLYMUN,25.1910714285714,98.2142857142857,56
CWH xm 2 /112,PSEUMEN,15.2696428571429,66.0714285714286,56
IDF dm 1 /101,BRACHYT,0.1,15,20
IDF xw   /02,ALLICER,0.1,100,2
MS  dk   /103,SYMPALB,1.73636363636364,45.4545454545455,22
CWH xm 2 /112,TRILOVA,0.575,53.5714285714286,56
CWH xm 2 /112,MAIADIL,0.346428571428571,21.4285714285714,56
CWH xm 2 /112,PLAGINS,7.04517857142857,78.5714285714286,56
SBS vk   /02,BARBBAR,0.166666666666667,33.3333333333333,6
ESSFwm 1 /111,RIBELAC,1.05,80,10
ICH mk 4 /112,ELYMGLA,0.716666666666667,50,6
CWH xm 2 /112,TIARTRI,7.03794642857143,100,56
CWH xm 2 /112,GYMNDRY,10.81625,57.1428571428571,56
CWH xm 2 /112,EURHORE,6.30535714285714,73.2142857142857,56
CWH xm 2 /112,THUJPLI,16.2857142857143,87.5,56
CWH xm 2 /112,HYLOSPL,11.3148214285714,85.7142857142857,56
MS  xk 1 /104,RHYTROB,0.104166666666667,12.5,24
CWH xm 2 /112,ADENBIC,1.075,57.1428571428571,56
CWH xm 2 /112,TSUGHET,33.0393035714286,92.8571428571429,56
CWH xm 2 /112,ACHLTRI,14.3571428571429,85.7142857142857,56
CWH xm 2 /112,RHIZGLB,0.517857142857143,23.2142857142857,56
SBS mh   /01,PYROCHL,0.0384615384615385,30.7692307692308,13
IDF xh 2 /102,AMELALN,1.8,80,5
CWH xm 2 /112,VACCALA,0.941071428571429,16.0714285714286,56
ESSFwm 1 /101,ANTIOCC,0.04,15,20
SBS dk   /01,LYCOANN,0.548484848484849,27.2727272727273,33
CWH xm 2 /112,TIARTRI3,1.7575,75,56
MS  dm 1 /111,VACCMEM,3.97368421052632,47.3684210526316,19
ESSFwh 3 /104.1,VIOLORB,0.173684210526316,42.1052631578947,19
IDF dk 1 /104,DICRSCO,0.295833333333333,12.5,24
ICH wk 1 /06,TIARTRI2,4.75,100,4
ICH mw 5 /110,VIOLORB,0.114285714285714,28.5714285714286,7
SBS mw   /08,ELYMGLA,0.02,20,10
ESSFmv 2 /04,TIARTRI2,0.526086956521739,21.7391304347826,23
SBS wk 1 /07,STREPTO,0.276375,18.75,16
SBS mw   /11,CHIMUMB,0.0833333333333333,16.6666666666667,12
ICH wc   /05,HYLOSPL,8.29166666666667,58.3333333333333,12
SBS wk 1 /10,ROSAACI,0.633333333333333,33.3333333333333,12
ESSFwc 2 /01,CLADDEF,0.0357142857142857,2.38095238095238,84
BG  xh 1 /110,ERICNAU,0.666666666666667,100,3
SBS mw   /04,PELTIGE,0.0142857142857143,14.2857142857143,14
BG  xw 2 /114,ALLICER,0.171428571428571,28.5714285714286,7
BWBSdk   /110,SHEPCAN,0.573333333333333,33.3333333333333,15
BWBSmk   /Ws15,EQUISCI,3.15714285714286,71.4285714285714,7
MS  dv   /04,AMELALN,1.75,75,4
IDF dk 2 /111,PELTMEM,0.269230769230769,38.4615384615385,13
SBS wk 3 /04,SPIRLUC,1.62,80,5
SBS dw 1 /06,SYMPCII,0.75,100,2
SBPSmk   /06,EURYCON,0.05,50,4
ICH xw  a/101,HOLODIC,6.375,100,4
IDF xh 2 /110,POLYJUN,0.118181818181818,18.1818181818182,22
CWH mm 2 /01,VIOLSEM,0.240384615384615,9.61538461538462,52
SBS mk 1 /04,VACCMEM,2.1,100,8
ESSFdc 2 /110,STRELAN,0.25,16.6666666666667,12
IDF dh   /110,SPIRLUC,5.075,100,4
BWBSdk   /Wb09,CLADCOR,0.0142857142857143,9.52380952380952,21
SBS mc 2 /11,VIBUEDU,0.875,75,4
IDF dm 1 /111,PICEENG,34,85.7142857142857,7
SBS dh 1 /05,SYMPCII,0.3,100,4
ICH dm   /110,ORTHSEC,0.655555555555556,100,9
BWBSmk   /104,PELTIGE,0.0813084112149533,8.41121495327103,107
ICH mw 2 /103,CAREX,0.147058823529412,11.7647058823529,17
ESSFxc 1 /101,RHODCOL,1.3,40,15
ICH vk 2 /06,THUJPLI,24.5,75,4
CWH xm 2 /102,CRYPACR,0.04,13.3333333333333,15
ESSFdh 1 /101,BRYOFRE,0.666666666666667,33.3333333333333,12
ESSFwc 2 /01,PELTLEU,0.0297619047619048,5.95238095238095,84
ESSFxc 1 /110,DICRSCO,0.65625,25,16
ICH wc   /01,ALNUALN,0.8,22.2222222222222,9
BWBSdk   /Wb09,CAREDIS,0.257142857142857,28.5714285714286,21
SBS wk 2 /04,GEOCLIV,0.2625,25,8
SBS mk 2 /02,PICEMAR,0.333333333333333,33.3333333333333,6
ESSFdk 2 /103,GALIBOR,0.05,10,20
ICH mw 4 /101,ADENBIC,0.035,15,20
CWH xm 2 /101,PINUMON,0.43,13,100
ESSFmv 4 /01,BETUPAP,0.0375,9.375,32
MS  xk 2 /111,HYPOPHY,0.636363636363636,27.2727272727273,11
SBS dw 2 /02,CALARUB,3.55,100,2
ICH dw 1 /Ws10,TSUGHET,29,100,2
ICH xw   /101,PHILLEW,1.08,15.7894736842105,19
SBS mk 1 /06,ORYZASP,0.385714285714286,71.4285714285714,7
PP  xh 2 /111,SHEPCAN,2.21428571428571,71.4285714285714,7
IDF dk 1 /103,ANTEMIC,0.394117647058824,23.5294117647059,17
SBS mw   /07,ALNUINC,1.14285714285714,28.5714285714286,7
BWBSdk   /104,DICRSCO,0.0626865671641791,5.97014925373134,67
BWBSwk 2 /103,LOPHOZI,0.00909090909090909,18.1818181818182,11
ESSFdk 2 /110,MNIUSPN,1.2,40,5
BWBSdk   /104,POLEOCC,0.00447761194029851,2.98507462686567,67
ICH xw   /111,BRACHYT,2.6,40,10
IDF xx 1 /104,ALLICER,0.0769230769230769,15.3846153846154,13
SBS mw   /01,GOODREP,0.0119230769230769,15.3846153846154,26
ESSFwm 2 /110,POLYLOC,0.0611111111111111,11.1111111111111,18
ESSFwh 1 /101,MENZFER,2.6,20,35
MS  dc 2 /01,RUBUPAR,0.1,20,10
SBS dk   /08,AULAPAL,4.25,100,4
ESSFmc   /09,SALIBAC,0.25,50,4
SBS mk 1 /01,MONEUNI,0.0352941176470588,35.2941176470588,17
ICH mw 4 /101,BRACHYT,0.7,10,20
ICH vk 1 /101,PLAGMED,1.73170731707317,14.6341463414634,41
IDF dk 4 /04,ROSAACI,1.25,100,2
ESSFdc 1 /102,VACCSCO,10.8125,75,8
ESSFwc 2 /04,PTILCIL,0.125,4.16666666666667,48
ESSFwm 1 /102,ANTEMIC,0.2,33.3333333333333,6
ESSFmw 1 /110,SORBSIT,0.0545454545454545,18.1818181818182,11
ICH wk 1 /104,POLYJUN,0.0555555555555556,6.66666666666667,45
ICH mw 2 /101,ALNUALN,0.0652173913043478,8.69565217391304,23
CWH mm 2 /03,GAULHUM,0.075,10,20
CWH mm 2 /03,DICRANU,1.15,25,20
MS  xk 2 /102,RACOCAN,0.388888888888889,22.2222222222222,9
ICH mk 4 /112,ARALNUD,7.16666666666667,66.6666666666667,6
ICH wk 1 /110,PLAGINS,0.864406779661017,10.1694915254237,59
SBS mc 2 /06,VACCCAE,0.115384615384615,15.3846153846154,13
ESSFmm 3 /111,VACCSCO,0.891090909090909,45.4545454545455,11
ICH wk 1 /110,ALNUALN2,0.152542372881356,8.47457627118644,59
ESSFdh 1 /110,CLINUNI,2.5625,87.5,8
SBS mk 2 /06,DRYOEXP,0.1,33.3333333333333,6
ESSFwm 4 /101,GOODOBL,0.0946666666666667,27.7777777777778,18
IDF xk   /103,ERICNAU,0.714285714285714,57.1428571428571,7
ESSFwm 1 /102,CLEMOCC,0.266666666666667,50,6
SBS dw 2 /04,DICRPOL,7.76666666666667,83.3333333333333,6
SBS wk 1 /08,GALITRD,0.0065,10,20
ICH wk 2 /07,RUBUPAR,4.01111111111111,77.7777777777778,9
ESSFdh 1 /103,ABIELAS,7,100,4
ESSFwvw  /110,DICRFUS,0.9,37.5,8
SBPSxc   /05,LINNBOR,3.74285714285714,85.7142857142857,7
SBS wk 3 /01,BARBLYC,1.44545454545455,81.8181818181818,11
ESSFdk 2 /104,POHLNUT,0.327586206896552,17.2413793103448,29
MS  dm 2 /101,SYMPCII,0.048,5.33333333333333,75
IDF dk 3 /09,PLEUSCH,11.8181818181818,90.9090909090909,11
PP  xh 2 /110.2,CLADCHL,0.853846153846154,30.7692307692308,13
ICH wk 1 /111,PLAGLAE,0.05,10,20
MS  xk 1 /104,TOMENIT,0.5625,8.33333333333333,24
ICH mw 5 /101,BRACHYT,2.53846153846154,30.7692307692308,13
ESSFmw   /01,POLYALI1,0.1,7.40740740740741,27
SBPSxc   /04,ARNICOR,0.711111111111111,55.5555555555556,9
MS  dk   /110,SYMPALB,0.661764705882353,38.2352941176471,34
SBS dk   /06,EURYCON,2.25,68.1818181818182,22
SBS dw 3 /03,CHAMANG,0.1,100,4
ICH mc 2 /07,PLEUSCH,3.38461538461538,46.1538461538462,13
ESSFwc 2 /06,SENETRI,0.846153846153846,23.0769230769231,13
ICH vc   /04,TIARTRI2,0.25,50,4
MS  dw   /102,SYNTRUR,0.409090909090909,18.1818181818182,11
IDF xm   /10,ROSAWOO,11.7,80,10
MS  dk   /104,PTILCRI,11.6666666666667,50,6
ICH vk 2 /01,PLAGDRU,2.90909090909091,18.1818181818182,11
IDF dk 2 /105,FRAGVIR,0.233333333333333,20,15
SBS mc 3 /05,CHAMANG,0.514285714285714,100,7
SBS wk 2 /05,LINNBOR,0.416666666666667,41.6666666666667,12
SBS mk 2 /06,PLEUSCH,19.8333333333333,100,6
SBS dw 1 /01,GEOCLIV,0.0378378378378378,13.5135135135135,37
MS  dk   /103,BERBAQU,0.554545454545455,45.4545454545455,22
ICH wk 1 /05,PINUMON,0.5,15.3846153846154,13
ESSFdk 2 /103,ANTIELE,0.165,30,20
ESSFwc 4 /110,CLADCAN,0.105263157894737,10.5263157894737,19
ESSFwm 3 /112,MENZFER,7.5,100,2
ESSFwm 1 /110,PECTBRE,1.88,40,15
ICH wc   /08,EQUISYL,0.525,37.5,8
CWH dm   /01,GAULSHA,5.46610169491525,62.7118644067797,59
CWH dm   /01,TSUGHET,33.1372881355932,98.3050847457627,59
CWH dm   /01,PTERAQU,0.83135593220339,42.3728813559322,59
CWH dm   /01,AMELALN,0.0169491525423729,3.38983050847458,59
ESSFwv   /09,SANIUNC,1.8,40,5
ESSFdk 1 /111,TIARTRI2,2,66.6666666666667,3
CWH dm   /01,FESTOCC,0.0677966101694915,3.38983050847458,59
CWH dm   /01,PINUMON,0.194915254237288,8.47457627118644,59
CWH dm   /01,PSEUMEN,18.8033898305085,83.0508474576271,59
CWH dm   /01,LINNBOR,1.7406779661017,22.0338983050847,59
SBS wk 1 /03,STERTOM,0.04,13.3333333333333,15
ICH wk 1 /113,CALACAN,0.944444444444444,22.2222222222222,9
ESSFwh 1 /110.2,PLATAQU,0.0333333333333333,9.52380952380952,21
SBS mc 1 /08,SYMPFOL,0.7625,75,8
CWH dm   /01,RUBUURS,0.696135593220339,33.8983050847458,59
CWH dm   /01,ACHLTRI,0.203389830508475,5.08474576271187,59
CWH dm   /01,THUJPLI,15.0661016949153,88.135593220339,59
CWH dm   /01,BERBNER,0.783050847457627,23.728813559322,59
CWH dm   /01,LYSILAT,0.0678135593220339,8.47457627118644,59
PP  xh 1 /101,FESTIDA,5.52121212121212,60.6060606060606,33
MS  dc 2 /08,EQUIARV,62.5,100,2
ESSFxv 2 /04,CERAARV,0.06,20,10
BWBSdk   /103,CALACAN,0.00286111111111111,5.55555555555556,36
SBS wk 1 /04,AMELALN,0.1,100,2
ICH mw 4 /110,PICEENE,2.61105263157895,52.6315789473684,19
ICH mw 5 /110,TSUGHET,22.3571428571429,100,7
SBS vk   /05,PLATGLA,0.1875,18.75,16
SBS dw 1 /03,CHIMUMB,0.1,33.3333333333333,6
IDF xh 1 /103,FESTCAM,4.45833333333333,66.6666666666667,12
SBPSmk   /04,CALYBUL,0.0230769230769231,23.0769230769231,13
IDF xk   /112,POA_PRA,0.454545454545455,18.1818181818182,11
SBS mc 2 /01,PIPTPUG,0.0132743362831858,1.76991150442478,113
ESSFwk 1 /07,DICRFUS,0.0157142857142857,28.5714285714286,7
IDF xx 1 /101,CLAYPER,1.28571428571429,28.5714285714286,7
MS  dv   /01,PLEUSCH,7.66666666666667,88.8888888888889,9
ESSFwv   /01,PELTMAL,0.06,12,25
SBS mc 2 /10,EQUIPRA,8.44444444444445,44.4444444444444,9
SBS dw 1 /06,RHYTTRI,7.5,100,2
MS  xk 1 /112,MITELLA,0.875,62.5,8
MS  dm 1 /110,EQUIARV,0.583333333333333,16.6666666666667,12
MS  dk   /101,MITENUD,0.0588235294117647,11.7647058823529,17
ICH wk 1 /08,CORNCAN,13.25,75,4
ESSFxv 2 /10,LINNBOR,0.5,66.6666666666667,3
ESSFdh 1 /110,BRACHYT,1.375,62.5,8
MS  dk   /110,PELTIGE,0.00382352941176471,5.88235294117647,34
SBS mk 1 /06,CHIMUMB,0.0285714285714286,28.5714285714286,7
ESSFwm 3 /103,RIBELAC,0.0478260869565217,13.0434782608696,23
SBS wk 1 /08,NEOTCOR,0.01055,20,20
BWBSdk   /101,ALNUALN,0.701030927835052,5.15463917525773,97
ESSFwv   /01,DICRPAI,0.24,12,25
ESSFmcw  /101,CLADMIT,0.154166666666667,20.8333333333333,24
ICH wk 4 /04,PLEUSCH,46.6666666666667,100,3
SBS dk   /09,CINNLAT,0.916666666666667,50,6
ICH mk 2 /04,PYROCHL,0.107142857142857,21.4285714285714,14
ICH dk   /01,PYROCHL,0.2,63.6363636363636,11
IDF dm 1 /102,CALARUB,17.25,87.5,8
IDF xh 1 /101,JUNISCO,0.055,7.5,80
SBS dw 3 /01,PELTMEM,0.0111111111111111,11.1111111111111,18
ESSFwm 4 /103.1,PICEENGD,0.063125,18.75,16
IDF ww   /01,PINUCON2,1.06052631578947,10.5263157894737,38
SBS mw   /09,STREAMP,1.02,80,5
ICH mw 5 /101,LINNBOR,2.49230769230769,84.6153846153846,13
ICH wk 1 /113,CORNCAN,3.33333333333333,88.8888888888889,9
BWBSmk   /Wb03,EQUIARV,0.229354838709677,19.3548387096774,31
ESSFdc 1 /101,LONIINV,0.0172222222222222,11.1111111111111,36
ICH xw  a/103,HIERSCO,0.136363636363636,18.1818181818182,11
IDF dm 2 /101,ABIELAS,0.0319148936170213,4.25531914893617,47
IDF xh 2 /101,HYPOOCC,0.176470588235294,7.84313725490196,51
ESSFwv   /03,BARBLYC,3.71428571428571,57.1428571428571,7
ICH mw 4 /101,TSUGHET,45.335,100,20
ESSFmc   /10,STRELAN,0.875,50,4
ICH mk 2 /04,SHEPCAN,0.964285714285714,42.8571428571429,14
MS  xk 2 /110,PICEENE,27.3571428571429,100,7
ICH mw 4 /104.1,RHYTTRI,0.0916666666666667,16.6666666666667,12
BG  xh 3 /111,DESCSOP,0.1,50,4
ESSFmm 3 /112,VACCOVL,2.33333333333333,66.6666666666667,6
MS  xk 2 /105,PELTCAN,0.211764705882353,23.5294117647059,17
CWH xm 2 /101,ABIEGRA,0.181,9,100
BWBSwk 3 /110,CALACAN,1.01666666666667,66.6666666666667,6
SBS dw 1 /03,CAREROS,0.183333333333333,33.3333333333333,6
PP  xh 1 /103,PLANPAT,1.05555555555556,55.5555555555556,9
ESSFmm 3 /101,RHIZNUD,0.373823529411765,20.5882352941176,34
IDF dk 2 /102,KAERMER,0.454545454545455,27.2727272727273,11
MS  xk 2 /105,ANTENEG,0.0941176470588235,17.6470588235294,17
ICH wk 1 /113,ATHYFIL,31,88.8888888888889,9
SBS vk   /01,ACONDEL,0.0217391304347826,4.34782608695652,46
IDF dm 1 /101,RIBELAC,0.301,35,20
SBS mw   /08,ACERGLA1,1.7,20,10
IDF xh 2 /101,ROSAGYM,0.0882352941176471,3.92156862745098,51
ESSFdh 1 /103,RACOCAN,0.625,50,4
MS  dw   /103,ROSA,0.5,16.6666666666667,12
ICH mw 5 /102,COLLPAR,0.0916666666666667,25,12
ESSFxv 2 /02,PLEUSCH,0.125,18.75,16
SBS dw 3 /04,CLEMOCC,0.0909090909090909,18.1818181818182,11
ICH mw 5 /111,MITENUD,0.488888888888889,22.2222222222222,9
ESSFwc 3 /03,VEROBEC1,1.51666666666667,50,6
SBS mh   /01,TIARTRI2,0.0153846153846154,15.3846153846154,13
SBS mm   /07,ABIELASD,0.714285714285714,57.1428571428571,7
SBS mw   /01,POLYJUN,0.0269230769230769,26.9230769230769,26
ICH wk 1 /104,THUJPLID,0.0222222222222222,4.44444444444444,45
SBS dw 3 /06,SHEPCAN,4.9,80,5
SBS wk 1 /10,PLAGMED,3.43333333333333,50,12
ESSFwh 3 /112,EQUIARV,19,100,4
MS  dm 2 /102,LETHVUL,0.318181818181818,36.3636363636364,11
SBPSxc   /06,PELTAPH,0.214285714285714,57.1428571428571,7
IDF xk   /103,OXYTCAM,0.0857142857142857,28.5714285714286,7
SBS dw 1 /03,CLEMOCC,0.0333333333333333,33.3333333333333,6
ICH mk 3 /02,JUNICOM,1.33333333333333,100,3
ESSFwmw  /110,RIBELAC,0.555555555555556,22.2222222222222,9
SBS vk   /04,MENZFER,1.17647058823529,17.6470588235294,17
PP  xh 1 /104,PSEUMEN1,0.1,10,20
ESSFdkw  /101,NEOOFLO,0.125,4.54545454545455,44
IDF dk 5 /101,ALNUALN2,0.647058823529412,7.05882352941176,85
SBPSxc   /06,POA_PRA,0.157142857142857,28.5714285714286,7
ICH mw 1 /03,ABIELAS,3.2,40,5
ESSFwm 3 /110,NEOTCOR,0.000916666666666667,16.6666666666667,12
BG  xw 2 /115,ACHIMIL,0.3125,25,8
SBS mh   /01,PTILCRI,1.71538461538462,46.1538461538462,13
ESSFwc 2 /09,PETAFRI2,0.380952380952381,9.52380952380952,21
BWBSwk 3 /103,ORTHSEC,0.226842105263158,36.8421052631579,19
BWBSmw   /104,RHYTTRI,0.0193548387096774,6.45161290322581,31
ESSFxc 2 /103,POLYJUN,0.174418604651163,13.953488372093,43
ESSFwc 2 /01,ERIGPER,0.0773809523809524,3.57142857142857,84
ESSFdc 2 /111,ORTHSEC,0.551724137931035,48.2758620689655,29
IDF dk 1 /111,PLATGLA,0.277777777777778,16.6666666666667,18
ESSFxc 2 /112,AULAPAL,11.5714285714286,57.1428571428571,7
IDF xh 1 /101,CLAYPER,0.02625,5,80
ESSFdc 2 /110,VIOLORB,0.625,25,12
ICH mw 4 /104.1,VIOLORB,0.208333333333333,41.6666666666667,12
BWBSdk   /111,POLYJUN,0.14,13.3333333333333,15
ESSFwm 4 /102,SORBSCO,0.0916666666666667,25,12
MS  dm 1 /111,MONEUNI,0.0789473684210526,15.7894736842105,19
BWBSmw   /111,PRUNVIR,0.108108108108108,5.40540540540541,37
ESSFmv 4 /03,PYROCHL,0.0333333333333333,33.3333333333333,6
ICH dk   /08,PTILCRI,5,66.6666666666667,3
SBS wk 2 /03,DRYOEXP,0.0336842105263158,21.0526315789474,19
MS  xk 1 /102,SPIRLUC,0.5,57.1428571428571,7
IDF mw 2 /03,CLADONI,0.107142857142857,14.2857142857143,14
ESSFwc 4 /112,ALECSAR,1,33.3333333333333,6
IDF dh   /104,FRAGVIR,1.48,60,10
PP  xh 1 /103,CAREROS,0.166666666666667,33.3333333333333,9
IDF xh 2 /110,OSMORHI,0.05,13.6363636363636,22
MS  xk 1 /101,PYROCHL,0.15,20,30
ICH wk 1 /111,EQUIARV,0.65,35,20
CWH vm 1 /09,ADENBIC,0.278333333333333,11.6666666666667,60
ESSFmkw  /104,ABIELAS,33.4,100,5
CWH vm 1 /09,THUJPLI,3.52166666666667,41.6666666666667,60
CWH vm 1 /09,ACHLTRI,0.383333333333333,13.3333333333333,60
CWH vm 1 /09,VIOLGLA,1.90166666666667,33.3333333333333,60
SBS mm   /01,PTILCRI,23.75,100,8
CWH vm 1 /09,POLYMUN,4.82333333333333,53.3333333333333,60
CWH vm 1 /09,MNIUM,0.121666666666667,6.66666666666667,60
CWH vm 1 /09,EURHORE,2.92333333333333,31.6666666666667,60
BWBSmk   /Wb09,HYLOSPL,5.8,100,4
CWH vm 1 /09,RHYTLOR,7.94333333333333,70,60
CWH vm 1 /09,TIARTRI3,0.0166666666666667,5,60
CWH vm 1 /09,HYLOSPL,7.30333333333333,46.6666666666667,60
CWH vm 1 /09,VACCALA,4.71666666666667,46.6666666666667,60
CWH vm 1 /09,TRAUCAR,1.095,26.6666666666667,60
CWH vm 1 /09,LEUCACA,1.32833333333333,15,60
CWH vm 1 /09,PHYSCAP,1.25166666666667,5,60
CWH vm 1 /09,ABIEAMA,7.60333333333333,68.3333333333333,60
CWH vm 1 /09,LINNBOR,0.163333333333333,11.6666666666667,60
CWH vm 1 /09,GAULSHA,1.84166666666667,13.3333333333333,60
MS  dw   /110,SALIX,0.161904761904762,19.0476190476191,21
CWH vm 1 /09,VACCPAR,1.78333333333333,48.3333333333333,60
CWH vm 1 /09,STRUSPI,2.53516666666667,53.3333333333333,60
CWH vm 1 /09,MYCEMUR,0.0716666666666667,10,60
CWH vm 1 /09,ORTHSEC,0.103333333333333,6.66666666666667,60
SBPSmk   /07,TIARTRI2,0.857142857142857,28.5714285714286,7
ESSFwh 2 /104,PAXIMYR,1.89411764705882,52.9411764705882,17
IDF dk 2 /110,HERAMAX,0.235294117647059,14.7058823529412,34
ESSFwv   /06,MONEUNI,0.11,30,10
BWBSmk   /Wb03,BETUPAP,0.119354838709677,16.1290322580645,31
ICH wk 1 /102,ABIELAS,1.6,33.3333333333333,6
IDF dk 2 /104,CLADGRA,0.168292682926829,14.6341463414634,41
SBS dw 3 /04,BERBREP,0.372727272727273,54.5454545454545,11
IDF xh 1 /104,HYPOOCC,0.0666666666666667,4.44444444444444,45
ICH dk   /02,PINUCON2,19.1875,75,8
ICH mw 3 /06,LONIUTA,0.0384615384615385,7.69230769230769,26
BWBSdk   /103,CASTMIN,0.0861111111111111,5.55555555555556,36
CWH mm 1 /01,EURHORE,2.94054054054054,56.7567567567568,37
SBPSxc   /04,BRACHYT,1.44444444444444,33.3333333333333,9
CWH mm 1 /01,MENZFER,0.364864864864865,35.1351351351351,37
SBS mw   /06,RIBELAC,1.65636363636364,81.8181818181818,11
ICH mk 4 /111,URTIDIO,1.875,50,8
SBPSdc   /03,POPUTRE,0.0909090909090909,36.3636363636364,11
CWH mm 1 /01,DICRFUS,0.108108108108108,29.7297297297297,37
ESSFwvw  /110,CASSMER,0.4375,37.5,8
CWH mm 1 /05,BUCKUND,0.0615384615384615,23.0769230769231,13
CWH mm 1 /05,EURHORE,3.56153846153846,61.5384615384615,13
CWH mm 1 /05,RUBUPED,2.81615384615385,53.8461538461539,13
ICH mw 2 /101,ADENBIC,0.134782608695652,17.3913043478261,23
ICH wk 1 /104,PTERAND,0.0333333333333333,4.44444444444444,45
CWH mm 1 /05,STRUSPI,1.15384615384615,53.8461538461539,13
CWH mm 1 /05,GAULSHA,0.0384615384615385,23.0769230769231,13
CWH mm 1 /05,GOODOBL,0.107692307692308,46.1538461538462,13
CWH mm 1 /05,STRELAN,0.253846153846154,38.4615384615385,13
IDF xm   /10,POA_PRA,15.9,70,10
CWH mm 1 /05,HYLOSPL,8.83076923076923,84.6153846153846,13
CWH mm 1 /05,CORNCAN,4.95461538461538,84.6153846153846,13
CWH mm 1 /05,VACCOVL,0.461538461538462,23.0769230769231,13
CWH mm 1 /05,VACCALA,7.01538461538462,84.6153846153846,13
